en,f0,file,time
80.0,170.0,cy0267pw,1.74
78.0,172.0,cy0267pw,1.76
71.0,181.0,cy0267pw,1.78
62.0,0.0,cy0267pw,1.8
69.0,0.0,cy0267pw,1.82
71.0,0.0,cy0267pw,1.84
66.0,0.0,cy0267pw,1.86
57.0,0.0,cy0267pw,1.88
71.0,0.0,cy0267pw,1.9
81.0,230.0,cy0267pw,1.92
83.0,229.0,cy0267pw,1.94
83.0,230.0,cy0267pw,1.96
82.0,231.0,cy0267pw,1.98
81.0,237.0,cy0267pw,2.0
79.0,256.0,cy0267pw,2.02
74.0,285.0,cy0267pw,2.04
64.0,0.0,cy0267pw,2.06
64.0,0.0,cy0267pw,2.08
76.0,246.0,cy0267pw,2.1
79.0,231.0,cy0267pw,2.12
81.0,228.0,cy0267pw,2.14
81.0,225.0,cy0267pw,2.16
81.0,218.0,cy0267pw,2.18
81.0,212.0,cy0267pw,2.2
80.0,204.0,cy0267pw,2.22
80.0,198.0,cy0267pw,2.24
80.0,193.0,cy0267pw,2.26
79.0,188.0,cy0267pw,2.28
79.0,188.0,cy0267pw,2.3
80.0,186.0,cy0267pw,2.32
79.0,185.0,cy0267pw,2.34
77.0,184.0,cy0267pw,2.36
74.0,183.0,cy0267pw,2.38
69.0,0.0,cy0267pw,2.4
60.0,0.0,cy0267pw,2.42
55.0,0.0,cy0267pw,2.44
54.0,0.0,cy0267pw,2.46
0.0,0.0,cy0267pw,2.48
0.0,0.0,cy0267pw,2.5
0.0,0.0,cy0027at,0.02
41.0,0.0,cy0027at,0.04
41.0,0.0,cy0027at,0.06
42.0,0.0,cy0027at,0.08
42.0,0.0,cy0027at,0.1
41.0,0.0,cy0027at,0.12
40.0,0.0,cy0027at,0.14
40.0,0.0,cy0027at,0.16
39.0,0.0,cy0027at,0.18
42.0,0.0,cy0027at,0.2
41.0,0.0,cy0027at,0.22
41.0,0.0,cy0027at,0.24
42.0,0.0,cy0027at,0.26
41.0,0.0,cy0027at,0.28
41.0,0.0,cy0027at,0.3
40.0,0.0,cy0027at,0.32
41.0,0.0,cy0027at,0.34
40.0,0.0,cy0027at,0.36
41.0,0.0,cy0027at,0.38
42.0,0.0,cy0027at,0.4
40.0,0.0,cy0027at,0.42
41.0,0.0,cy0027at,0.44
44.0,0.0,cy0027at,0.46
43.0,0.0,cy0027at,0.48
41.0,0.0,cy0027at,0.5
40.0,0.0,cy0027at,0.52
39.0,0.0,cy0027at,0.54
40.0,0.0,cy0027at,0.56
39.0,0.0,cy0027at,0.58
45.0,0.0,cy0027at,0.6
50.0,0.0,cy0027at,0.62
58.0,389.0,cy0027at,0.64
71.0,412.0,cy0027at,0.66
72.0,414.0,cy0027at,0.68
72.0,429.0,cy0027at,0.7
73.0,445.0,cy0027at,0.72
73.0,449.0,cy0027at,0.74
69.0,427.0,cy0027at,0.76
58.0,433.0,cy0027at,0.78
48.0,0.0,cy0027at,0.8
45.0,0.0,cy0027at,0.82
44.0,0.0,cy0027at,0.84
60.0,355.0,cy0027at,0.86
71.0,351.0,cy0027at,0.88
71.0,353.0,cy0027at,0.9
70.0,356.0,cy0027at,0.92
69.0,360.0,cy0027at,0.94
67.0,366.0,cy0027at,0.96
63.0,366.0,cy0027at,0.98
59.0,352.0,cy0027at,1.0
54.0,334.0,cy0027at,1.02
54.0,307.0,cy0027at,1.04
56.0,280.0,cy0027at,1.06
59.0,262.0,cy0027at,1.08
61.0,260.0,cy0027at,1.1
61.0,270.0,cy0027at,1.12
69.0,297.0,cy0027at,1.14
71.0,307.0,cy0027at,1.16
66.0,310.0,cy0027at,1.18
53.0,0.0,cy0027at,1.2
48.0,0.0,cy0027at,1.22
59.0,0.0,cy0027at,1.24
71.0,426.0,cy0027at,1.26
73.0,431.0,cy0027at,1.28
70.0,427.0,cy0027at,1.3
60.0,426.0,cy0027at,1.32
50.0,410.0,cy0027at,1.34
66.0,477.0,cy0027at,1.36
74.0,487.0,cy0027at,1.38
74.0,485.0,cy0027at,1.4
74.0,474.0,cy0027at,1.42
72.0,450.0,cy0027at,1.44
63.0,423.0,cy0027at,1.46
62.0,441.0,cy0027at,1.48
72.0,445.0,cy0027at,1.5
75.0,446.0,cy0027at,1.52
74.0,436.0,cy0027at,1.54
73.0,429.0,cy0027at,1.56
73.0,424.0,cy0027at,1.58
73.0,420.0,cy0027at,1.6
73.0,418.0,cy0027at,1.62
72.0,417.0,cy0027at,1.64
71.0,418.0,cy0027at,1.66
69.0,424.0,cy0027at,1.68
66.0,428.0,cy0027at,1.7
55.0,421.0,cy0027at,1.72
43.0,0.0,cy0027at,1.74
41.0,0.0,cy0027at,1.76
41.0,0.0,cy0027at,1.78
40.0,0.0,cy0027at,1.8
39.0,0.0,cy0027at,1.82
39.0,0.0,cy0027at,1.84
40.0,0.0,cy0027at,1.86
43.0,0.0,cy0027at,1.88
42.0,0.0,cy0027at,1.9
41.0,0.0,cy0027at,1.92
41.0,0.0,cy0027at,1.94
40.0,0.0,cy0027at,1.96
39.0,0.0,cy0027at,1.98
40.0,0.0,cy0027at,2.0
0.0,0.0,cy0027at,2.02
0.0,0.0,cy0027at,2.04
0.0,0.0,cy0238pw,0.02
0.0,0.0,cy0238pw,0.04
59.0,0.0,cy0238pw,0.06
59.0,0.0,cy0238pw,0.08
60.0,0.0,cy0238pw,0.1
61.0,0.0,cy0238pw,0.12
62.0,0.0,cy0238pw,0.14
62.0,0.0,cy0238pw,0.16
61.0,0.0,cy0238pw,0.18
61.0,0.0,cy0238pw,0.2
59.0,0.0,cy0238pw,0.22
59.0,0.0,cy0238pw,0.24
58.0,0.0,cy0238pw,0.26
58.0,0.0,cy0238pw,0.28
58.0,0.0,cy0238pw,0.3
58.0,0.0,cy0238pw,0.32
60.0,0.0,cy0238pw,0.34
64.0,0.0,cy0238pw,0.36
65.0,0.0,cy0238pw,0.38
66.0,0.0,cy0238pw,0.4
64.0,0.0,cy0238pw,0.42
61.0,0.0,cy0238pw,0.44
62.0,0.0,cy0238pw,0.46
66.0,0.0,cy0238pw,0.48
70.0,0.0,cy0238pw,0.5
70.0,0.0,cy0238pw,0.52
65.0,0.0,cy0238pw,0.54
64.0,0.0,cy0238pw,0.56
61.0,0.0,cy0238pw,0.58
60.0,0.0,cy0238pw,0.6
60.0,0.0,cy0238pw,0.62
63.0,0.0,cy0238pw,0.64
60.0,0.0,cy0238pw,0.66
57.0,0.0,cy0238pw,0.68
57.0,0.0,cy0238pw,0.7
58.0,0.0,cy0238pw,0.72
58.0,0.0,cy0238pw,0.74
58.0,0.0,cy0238pw,0.76
59.0,0.0,cy0238pw,0.78
56.0,0.0,cy0238pw,0.8
57.0,0.0,cy0238pw,0.82
57.0,0.0,cy0238pw,0.84
57.0,0.0,cy0238pw,0.86
57.0,0.0,cy0238pw,0.88
58.0,0.0,cy0238pw,0.9
57.0,0.0,cy0238pw,0.92
59.0,0.0,cy0238pw,0.94
59.0,0.0,cy0238pw,0.96
58.0,0.0,cy0238pw,0.98
58.0,0.0,cy0238pw,1.0
58.0,0.0,cy0238pw,1.02
59.0,0.0,cy0238pw,1.04
61.0,0.0,cy0238pw,1.06
58.0,0.0,cy0238pw,1.08
57.0,0.0,cy0238pw,1.1
58.0,0.0,cy0238pw,1.12
57.0,0.0,cy0238pw,1.14
57.0,0.0,cy0238pw,1.16
59.0,0.0,cy0238pw,1.18
60.0,0.0,cy0238pw,1.2
61.0,0.0,cy0238pw,1.22
59.0,0.0,cy0238pw,1.24
61.0,0.0,cy0238pw,1.26
61.0,0.0,cy0238pw,1.28
73.0,202.0,cy0238pw,1.3
80.0,191.0,cy0238pw,1.32
81.0,181.0,cy0238pw,1.34
81.0,176.0,cy0238pw,1.36
82.0,174.0,cy0238pw,1.38
83.0,171.0,cy0238pw,1.4
82.0,169.0,cy0238pw,1.42
81.0,168.0,cy0238pw,1.44
80.0,87.0,cy0238pw,1.46
79.0,86.0,cy0238pw,1.48
80.0,88.0,cy0238pw,1.5
81.0,87.0,cy0238pw,1.52
81.0,87.0,cy0238pw,1.54
80.0,80.0,cy0238pw,1.56
79.0,81.0,cy0238pw,1.58
81.0,88.0,cy0238pw,1.6
81.0,87.0,cy0238pw,1.62
82.0,86.0,cy0238pw,1.64
82.0,85.0,cy0238pw,1.66
82.0,85.0,cy0238pw,1.68
81.0,86.0,cy0238pw,1.7
82.0,86.0,cy0238pw,1.72
82.0,83.0,cy0238pw,1.74
82.0,83.0,cy0238pw,1.76
83.0,168.0,cy0238pw,1.78
85.0,173.0,cy0238pw,1.8
85.0,184.0,cy0238pw,1.82
84.0,198.0,cy0238pw,1.84
84.0,210.0,cy0238pw,1.86
84.0,220.0,cy0238pw,1.88
83.0,233.0,cy0238pw,1.9
80.0,245.0,cy0238pw,1.92
72.0,246.0,cy0238pw,1.94
63.0,0.0,cy0238pw,1.96
61.0,0.0,cy0238pw,1.98
61.0,0.0,cy0238pw,2.0
58.0,0.0,cy0238pw,2.02
58.0,0.0,cy0238pw,2.04
60.0,0.0,cy0238pw,2.06
58.0,0.0,cy0238pw,2.08
59.0,0.0,cy0238pw,2.1
60.0,0.0,cy0238pw,2.12
60.0,0.0,cy0238pw,2.14
59.0,0.0,cy0238pw,2.16
59.0,0.0,cy0238pw,2.18
57.0,0.0,cy0238pw,2.2
0.0,0.0,cy0238pw,2.22
0.0,0.0,cy0238pw,2.24
0.0,0.0,cy0218pw,0.02
0.0,0.0,cy0218pw,0.04
57.0,0.0,cy0218pw,0.06
57.0,0.0,cy0218pw,0.08
60.0,0.0,cy0218pw,0.1
59.0,0.0,cy0218pw,0.12
58.0,0.0,cy0218pw,0.14
57.0,0.0,cy0218pw,0.16
58.0,0.0,cy0218pw,0.18
57.0,0.0,cy0218pw,0.2
57.0,0.0,cy0218pw,0.22
59.0,0.0,cy0218pw,0.24
58.0,0.0,cy0218pw,0.26
58.0,0.0,cy0218pw,0.28
59.0,0.0,cy0218pw,0.3
60.0,0.0,cy0218pw,0.32
58.0,0.0,cy0218pw,0.34
58.0,0.0,cy0218pw,0.36
59.0,0.0,cy0218pw,0.38
60.0,0.0,cy0218pw,0.4
57.0,0.0,cy0218pw,0.42
58.0,0.0,cy0218pw,0.44
59.0,0.0,cy0218pw,0.46
59.0,0.0,cy0218pw,0.48
57.0,0.0,cy0218pw,0.5
57.0,0.0,cy0218pw,0.52
59.0,0.0,cy0218pw,0.54
59.0,0.0,cy0218pw,0.56
58.0,0.0,cy0218pw,0.58
58.0,0.0,cy0218pw,0.6
57.0,0.0,cy0218pw,0.62
58.0,0.0,cy0218pw,0.64
60.0,0.0,cy0218pw,0.66
60.0,0.0,cy0218pw,0.68
58.0,0.0,cy0218pw,0.7
60.0,0.0,cy0218pw,0.72
61.0,0.0,cy0218pw,0.74
58.0,0.0,cy0218pw,0.76
60.0,0.0,cy0218pw,0.78
60.0,0.0,cy0218pw,0.8
60.0,0.0,cy0218pw,0.82
59.0,0.0,cy0218pw,0.84
58.0,0.0,cy0218pw,0.86
56.0,0.0,cy0218pw,0.88
58.0,0.0,cy0218pw,0.9
58.0,0.0,cy0218pw,0.92
57.0,0.0,cy0218pw,0.94
59.0,0.0,cy0218pw,0.96
60.0,0.0,cy0218pw,0.98
59.0,0.0,cy0218pw,1.0
60.0,0.0,cy0218pw,1.02
60.0,0.0,cy0218pw,1.04
59.0,0.0,cy0218pw,1.06
58.0,0.0,cy0218pw,1.08
58.0,0.0,cy0218pw,1.1
59.0,0.0,cy0218pw,1.12
59.0,0.0,cy0218pw,1.14
58.0,0.0,cy0218pw,1.16
58.0,0.0,cy0218pw,1.18
60.0,0.0,cy0218pw,1.2
60.0,0.0,cy0218pw,1.22
59.0,0.0,cy0218pw,1.24
60.0,0.0,cy0218pw,1.26
59.0,0.0,cy0218pw,1.28
60.0,0.0,cy0218pw,1.3
59.0,0.0,cy0218pw,1.32
59.0,0.0,cy0218pw,1.34
61.0,0.0,cy0218pw,1.36
64.0,0.0,cy0218pw,1.38
68.0,0.0,cy0218pw,1.4
72.0,0.0,cy0218pw,1.42
81.0,213.0,cy0218pw,1.44
82.0,210.0,cy0218pw,1.46
83.0,211.0,cy0218pw,1.48
84.0,206.0,cy0218pw,1.5
84.0,205.0,cy0218pw,1.52
84.0,196.0,cy0218pw,1.54
85.0,193.0,cy0218pw,1.56
84.0,192.0,cy0218pw,1.58
84.0,188.0,cy0218pw,1.6
83.0,182.0,cy0218pw,1.62
80.0,174.0,cy0218pw,1.64
78.0,172.0,cy0218pw,1.66
73.0,166.0,cy0218pw,1.68
65.0,0.0,cy0218pw,1.7
61.0,0.0,cy0218pw,1.72
63.0,0.0,cy0218pw,1.74
67.0,0.0,cy0218pw,1.76
66.0,0.0,cy0218pw,1.78
73.0,0.0,cy0218pw,1.8
79.0,87.0,cy0218pw,1.82
80.0,88.0,cy0218pw,1.84
79.0,88.0,cy0218pw,1.86
74.0,86.0,cy0218pw,1.88
67.0,0.0,cy0218pw,1.9
65.0,0.0,cy0218pw,1.92
62.0,0.0,cy0218pw,1.94
61.0,0.0,cy0218pw,1.96
74.0,0.0,cy0218pw,1.98
78.0,89.0,cy0218pw,2.0
78.0,88.0,cy0218pw,2.02
78.0,88.0,cy0218pw,2.04
77.0,86.0,cy0218pw,2.06
76.0,89.0,cy0218pw,2.08
75.0,87.0,cy0218pw,2.1
74.0,0.0,cy0218pw,2.12
70.0,0.0,cy0218pw,2.14
61.0,0.0,cy0218pw,2.16
58.0,0.0,cy0218pw,2.18
58.0,0.0,cy0218pw,2.2
0.0,0.0,cy0218pw,2.22
0.0,0.0,cy0218pw,2.24
0.0,0.0,cy0242at,0.02
0.0,0.0,cy0242at,0.04
52.0,0.0,cy0242at,0.06
53.0,0.0,cy0242at,0.08
53.0,0.0,cy0242at,0.1
52.0,0.0,cy0242at,0.12
51.0,0.0,cy0242at,0.14
54.0,0.0,cy0242at,0.16
55.0,0.0,cy0242at,0.18
53.0,0.0,cy0242at,0.2
53.0,0.0,cy0242at,0.22
53.0,0.0,cy0242at,0.24
53.0,0.0,cy0242at,0.26
53.0,0.0,cy0242at,0.28
55.0,0.0,cy0242at,0.3
53.0,0.0,cy0242at,0.32
51.0,0.0,cy0242at,0.34
53.0,0.0,cy0242at,0.36
53.0,0.0,cy0242at,0.38
52.0,0.0,cy0242at,0.4
52.0,0.0,cy0242at,0.42
52.0,0.0,cy0242at,0.44
55.0,0.0,cy0242at,0.46
54.0,0.0,cy0242at,0.48
52.0,0.0,cy0242at,0.5
51.0,0.0,cy0242at,0.52
53.0,0.0,cy0242at,0.54
52.0,0.0,cy0242at,0.56
54.0,0.0,cy0242at,0.58
54.0,0.0,cy0242at,0.6
53.0,0.0,cy0242at,0.62
54.0,0.0,cy0242at,0.64
53.0,0.0,cy0242at,0.66
56.0,0.0,cy0242at,0.68
77.0,322.0,cy0242at,0.7
88.0,352.0,cy0242at,0.72
90.0,362.0,cy0242at,0.74
90.0,373.0,cy0242at,0.76
83.0,359.0,cy0242at,0.78
66.0,367.0,cy0242at,0.8
74.0,486.0,cy0242at,0.82
71.0,377.0,cy0242at,0.84
79.0,406.0,cy0242at,0.86
88.0,429.0,cy0242at,0.88
83.0,407.0,cy0242at,0.9
70.0,0.0,cy0242at,0.92
64.0,0.0,cy0242at,0.94
68.0,0.0,cy0242at,0.96
84.0,416.0,cy0242at,0.98
88.0,415.0,cy0242at,1.0
86.0,404.0,cy0242at,1.02
82.0,382.0,cy0242at,1.04
77.0,364.0,cy0242at,1.06
73.0,370.0,cy0242at,1.08
77.0,375.0,cy0242at,1.1
80.0,392.0,cy0242at,1.12
82.0,401.0,cy0242at,1.14
83.0,408.0,cy0242at,1.16
82.0,409.0,cy0242at,1.18
81.0,399.0,cy0242at,1.2
83.0,374.0,cy0242at,1.22
86.0,319.0,cy0242at,1.24
86.0,275.0,cy0242at,1.26
81.0,210.0,cy0242at,1.28
77.0,190.0,cy0242at,1.3
71.0,161.0,cy0242at,1.32
63.0,0.0,cy0242at,1.34
58.0,0.0,cy0242at,1.36
56.0,0.0,cy0242at,1.38
57.0,0.0,cy0242at,1.4
55.0,0.0,cy0242at,1.42
53.0,0.0,cy0242at,1.44
54.0,0.0,cy0242at,1.46
0.0,0.0,cy0242at,1.48
0.0,0.0,cy0242at,1.5
0.0,0.0,li1384pw,0.02
41.0,0.0,li1384pw,0.04
42.0,0.0,li1384pw,0.06
41.0,0.0,li1384pw,0.08
41.0,0.0,li1384pw,0.1
40.0,0.0,li1384pw,0.12
39.0,0.0,li1384pw,0.14
39.0,0.0,li1384pw,0.16
41.0,0.0,li1384pw,0.18
41.0,0.0,li1384pw,0.2
40.0,0.0,li1384pw,0.22
40.0,0.0,li1384pw,0.24
40.0,0.0,li1384pw,0.26
41.0,0.0,li1384pw,0.28
43.0,0.0,li1384pw,0.3
41.0,0.0,li1384pw,0.32
42.0,0.0,li1384pw,0.34
41.0,0.0,li1384pw,0.36
41.0,0.0,li1384pw,0.38
41.0,0.0,li1384pw,0.4
40.0,0.0,li1384pw,0.42
41.0,0.0,li1384pw,0.44
40.0,0.0,li1384pw,0.46
41.0,0.0,li1384pw,0.48
42.0,0.0,li1384pw,0.5
43.0,0.0,li1384pw,0.52
41.0,0.0,li1384pw,0.54
40.0,0.0,li1384pw,0.56
40.0,0.0,li1384pw,0.58
40.0,0.0,li1384pw,0.6
44.0,0.0,li1384pw,0.62
54.0,0.0,li1384pw,0.64
55.0,0.0,li1384pw,0.66
64.0,278.0,li1384pw,0.68
70.0,268.0,li1384pw,0.7
67.0,264.0,li1384pw,0.72
61.0,254.0,li1384pw,0.74
60.0,256.0,li1384pw,0.76
63.0,257.0,li1384pw,0.78
70.0,250.0,li1384pw,0.8
74.0,231.0,li1384pw,0.82
75.0,217.0,li1384pw,0.84
72.0,201.0,li1384pw,0.86
65.0,182.0,li1384pw,0.88
62.0,183.0,li1384pw,0.9
60.0,179.0,li1384pw,0.92
60.0,178.0,li1384pw,0.94
57.0,0.0,li1384pw,0.96
68.0,207.0,li1384pw,0.98
74.0,202.0,li1384pw,1.0
75.0,195.0,li1384pw,1.02
74.0,195.0,li1384pw,1.04
72.0,194.0,li1384pw,1.06
68.0,191.0,li1384pw,1.08
62.0,0.0,li1384pw,1.1
59.0,0.0,li1384pw,1.12
60.0,0.0,li1384pw,1.14
66.0,215.0,li1384pw,1.16
70.0,210.0,li1384pw,1.18
70.0,196.0,li1384pw,1.2
68.0,187.0,li1384pw,1.22
64.0,193.0,li1384pw,1.24
69.0,226.0,li1384pw,1.26
72.0,235.0,li1384pw,1.28
72.0,242.0,li1384pw,1.3
71.0,253.0,li1384pw,1.32
70.0,260.0,li1384pw,1.34
64.0,245.0,li1384pw,1.36
61.0,246.0,li1384pw,1.38
69.0,252.0,li1384pw,1.4
72.0,230.0,li1384pw,1.42
72.0,205.0,li1384pw,1.44
70.0,187.0,li1384pw,1.46
67.0,176.0,li1384pw,1.48
66.0,169.0,li1384pw,1.5
65.0,167.0,li1384pw,1.52
64.0,0.0,li1384pw,1.54
61.0,0.0,li1384pw,1.56
55.0,251.0,li1384pw,1.58
50.0,283.0,li1384pw,1.6
47.0,0.0,li1384pw,1.62
41.0,0.0,li1384pw,1.64
40.0,0.0,li1384pw,1.66
41.0,0.0,li1384pw,1.68
40.0,0.0,li1384pw,1.7
41.0,0.0,li1384pw,1.72
42.0,0.0,li1384pw,1.74
39.0,0.0,li1384pw,1.76
40.0,0.0,li1384pw,1.78
37.0,0.0,li1384pw,1.8
37.0,0.0,li1384pw,1.82
39.0,0.0,li1384pw,1.84
37.0,0.0,li1384pw,1.86
38.0,0.0,li1384pw,1.88
42.0,0.0,li1384pw,1.9
41.0,0.0,li1384pw,1.92
39.0,0.0,li1384pw,1.94
40.0,0.0,li1384pw,1.96
40.0,0.0,li1384pw,1.98
39.0,0.0,li1384pw,2.0
0.0,0.0,li1384pw,2.02
0.0,0.0,li1384pw,2.04
0.0,0.0,li1359pw,0.02
59.0,0.0,li1359pw,0.04
59.0,0.0,li1359pw,0.06
46.0,0.0,li1359pw,0.08
41.0,0.0,li1359pw,0.1
39.0,0.0,li1359pw,0.12
40.0,0.0,li1359pw,0.14
40.0,0.0,li1359pw,0.16
52.0,0.0,li1359pw,0.18
58.0,0.0,li1359pw,0.2
48.0,0.0,li1359pw,0.22
43.0,0.0,li1359pw,0.24
41.0,0.0,li1359pw,0.26
42.0,0.0,li1359pw,0.28
43.0,0.0,li1359pw,0.3
44.0,0.0,li1359pw,0.32
43.0,0.0,li1359pw,0.34
40.0,0.0,li1359pw,0.36
42.0,0.0,li1359pw,0.38
43.0,0.0,li1359pw,0.4
39.0,0.0,li1359pw,0.42
39.0,0.0,li1359pw,0.44
40.0,0.0,li1359pw,0.46
42.0,0.0,li1359pw,0.48
40.0,0.0,li1359pw,0.5
41.0,0.0,li1359pw,0.52
41.0,0.0,li1359pw,0.54
41.0,0.0,li1359pw,0.56
41.0,0.0,li1359pw,0.58
43.0,0.0,li1359pw,0.6
43.0,0.0,li1359pw,0.62
44.0,0.0,li1359pw,0.64
49.0,0.0,li1359pw,0.66
44.0,0.0,li1359pw,0.68
48.0,0.0,li1359pw,0.7
46.0,0.0,li1359pw,0.72
46.0,0.0,li1359pw,0.74
44.0,0.0,li1359pw,0.76
43.0,0.0,li1359pw,0.78
45.0,0.0,li1359pw,0.8
45.0,0.0,li1359pw,0.82
45.0,0.0,li1359pw,0.84
47.0,0.0,li1359pw,0.86
51.0,0.0,li1359pw,0.88
47.0,0.0,li1359pw,0.9
47.0,0.0,li1359pw,0.92
51.0,0.0,li1359pw,0.94
48.0,0.0,li1359pw,0.96
44.0,0.0,li1359pw,0.98
43.0,0.0,li1359pw,1.0
51.0,0.0,li1359pw,1.02
67.0,214.0,li1359pw,1.04
71.0,204.0,li1359pw,1.06
72.0,205.0,li1359pw,1.08
74.0,207.0,li1359pw,1.1
74.0,205.0,li1359pw,1.12
75.0,204.0,li1359pw,1.14
75.0,203.0,li1359pw,1.16
74.0,199.0,li1359pw,1.18
70.0,194.0,li1359pw,1.2
75.0,207.0,li1359pw,1.22
78.0,214.0,li1359pw,1.24
78.0,222.0,li1359pw,1.26
75.0,239.0,li1359pw,1.28
66.0,234.0,li1359pw,1.3
51.0,0.0,li1359pw,1.32
49.0,0.0,li1359pw,1.34
48.0,0.0,li1359pw,1.36
49.0,0.0,li1359pw,1.38
47.0,0.0,li1359pw,1.4
50.0,0.0,li1359pw,1.42
65.0,221.0,li1359pw,1.44
68.0,216.0,li1359pw,1.46
66.0,203.0,li1359pw,1.48
76.0,232.0,li1359pw,1.5
79.0,217.0,li1359pw,1.52
77.0,203.0,li1359pw,1.54
75.0,190.0,li1359pw,1.56
73.0,181.0,li1359pw,1.58
74.0,122.0,li1359pw,1.6
73.0,85.0,li1359pw,1.62
70.0,84.0,li1359pw,1.64
65.0,80.0,li1359pw,1.66
57.0,0.0,li1359pw,1.68
43.0,0.0,li1359pw,1.7
41.0,0.0,li1359pw,1.72
45.0,0.0,li1359pw,1.74
40.0,0.0,li1359pw,1.76
48.0,0.0,li1359pw,1.78
56.0,0.0,li1359pw,1.8
55.0,0.0,li1359pw,1.82
60.0,210.0,li1359pw,1.84
68.0,194.0,li1359pw,1.86
67.0,179.0,li1359pw,1.88
62.0,170.0,li1359pw,1.9
52.0,0.0,li1359pw,1.92
45.0,0.0,li1359pw,1.94
45.0,0.0,li1359pw,1.96
41.0,0.0,li1359pw,1.98
45.0,0.0,li1359pw,2.0
0.0,211.0,li1359pw,2.02
0.0,0.0,li1359pw,2.04
0.0,0.0,cy0249pw,0.02
0.0,0.0,cy0249pw,0.04
65.0,0.0,cy0249pw,0.06
66.0,0.0,cy0249pw,0.08
62.0,0.0,cy0249pw,0.1
62.0,0.0,cy0249pw,0.12
61.0,0.0,cy0249pw,0.14
60.0,0.0,cy0249pw,0.16
62.0,0.0,cy0249pw,0.18
63.0,0.0,cy0249pw,0.2
63.0,0.0,cy0249pw,0.22
62.0,0.0,cy0249pw,0.24
61.0,473.0,cy0249pw,0.26
60.0,0.0,cy0249pw,0.28
59.0,0.0,cy0249pw,0.3
58.0,0.0,cy0249pw,0.32
58.0,0.0,cy0249pw,0.34
60.0,0.0,cy0249pw,0.36
61.0,0.0,cy0249pw,0.38
60.0,0.0,cy0249pw,0.4
58.0,0.0,cy0249pw,0.42
59.0,0.0,cy0249pw,0.44
58.0,0.0,cy0249pw,0.46
58.0,0.0,cy0249pw,0.48
60.0,0.0,cy0249pw,0.5
60.0,0.0,cy0249pw,0.52
58.0,0.0,cy0249pw,0.54
58.0,0.0,cy0249pw,0.56
60.0,0.0,cy0249pw,0.58
59.0,0.0,cy0249pw,0.6
60.0,0.0,cy0249pw,0.62
71.0,203.0,cy0249pw,0.64
77.0,181.0,cy0249pw,0.66
79.0,173.0,cy0249pw,0.68
81.0,170.0,cy0249pw,0.7
81.0,166.0,cy0249pw,0.72
80.0,167.0,cy0249pw,0.74
81.0,167.0,cy0249pw,0.76
82.0,170.0,cy0249pw,0.78
83.0,177.0,cy0249pw,0.8
82.0,191.0,cy0249pw,0.82
82.0,210.0,cy0249pw,0.84
83.0,228.0,cy0249pw,0.86
83.0,239.0,cy0249pw,0.88
84.0,254.0,cy0249pw,0.9
84.0,255.0,cy0249pw,0.92
83.0,258.0,cy0249pw,0.94
83.0,259.0,cy0249pw,0.96
84.0,264.0,cy0249pw,0.98
85.0,269.0,cy0249pw,1.0
85.0,273.0,cy0249pw,1.02
84.0,273.0,cy0249pw,1.04
83.0,273.0,cy0249pw,1.06
83.0,270.0,cy0249pw,1.08
85.0,265.0,cy0249pw,1.1
84.0,248.0,cy0249pw,1.12
83.0,233.0,cy0249pw,1.14
82.0,223.0,cy0249pw,1.16
82.0,216.0,cy0249pw,1.18
83.0,210.0,cy0249pw,1.2
82.0,204.0,cy0249pw,1.22
81.0,201.0,cy0249pw,1.24
80.0,201.0,cy0249pw,1.26
80.0,203.0,cy0249pw,1.28
80.0,206.0,cy0249pw,1.3
79.0,212.0,cy0249pw,1.32
75.0,205.0,cy0249pw,1.34
65.0,193.0,cy0249pw,1.36
59.0,0.0,cy0249pw,1.38
59.0,0.0,cy0249pw,1.4
59.0,0.0,cy0249pw,1.42
58.0,0.0,cy0249pw,1.44
58.0,0.0,cy0249pw,1.46
0.0,0.0,cy0249pw,1.48
0.0,0.0,cy0249pw,1.5
0.0,0.0,je0500ap,0.02
45.0,0.0,je0500ap,0.04
43.0,0.0,je0500ap,0.06
42.0,0.0,je0500ap,0.08
42.0,0.0,je0500ap,0.1
40.0,0.0,je0500ap,0.12
41.0,0.0,je0500ap,0.14
40.0,0.0,je0500ap,0.16
41.0,0.0,je0500ap,0.18
40.0,0.0,je0500ap,0.2
42.0,0.0,je0500ap,0.22
42.0,0.0,je0500ap,0.24
42.0,0.0,je0500ap,0.26
43.0,0.0,je0500ap,0.28
43.0,0.0,je0500ap,0.3
42.0,0.0,je0500ap,0.32
44.0,0.0,je0500ap,0.34
44.0,0.0,je0500ap,0.36
41.0,0.0,je0500ap,0.38
39.0,0.0,je0500ap,0.4
41.0,0.0,je0500ap,0.42
41.0,0.0,je0500ap,0.44
42.0,0.0,je0500ap,0.46
45.0,0.0,je0500ap,0.48
60.0,351.0,je0500ap,0.5
66.0,338.0,je0500ap,0.52
69.0,345.0,je0500ap,0.54
72.0,342.0,je0500ap,0.56
74.0,324.0,je0500ap,0.58
75.0,284.0,je0500ap,0.6
76.0,247.0,je0500ap,0.62
75.0,221.0,je0500ap,0.64
74.0,200.0,je0500ap,0.66
71.0,189.0,je0500ap,0.68
62.0,183.0,je0500ap,0.7
58.0,184.0,je0500ap,0.72
56.0,187.0,je0500ap,0.74
57.0,190.0,je0500ap,0.76
59.0,193.0,je0500ap,0.78
